X_mean,Y_mean,Z_mean,theta,phi,cos_phi,sin_phi,X_ideal,Y_ideal,Z_ideal
0.87,0.14,0.56,1.1311304344970687,0.04098960430618713,0.9991600437834974,0.04097812717242559,0.9041338511000895,0.03708085822865678,0.42563715679901276
-0.61,0.11,0.8,0.5725160079339197,2.852548654656429,-0.9585168082155325,0.2850360124059904,-0.5192751082717936,0.15441785155446006,0.8405405933389665
-0.5,-0.68,-0.6,2.0928240753370675,3.9465126294666883,-0.693168916642602,-0.7207751750723116,-0.6008456434533044,-0.6247750201337786,-0.4986388341876524
-0.65,0.33,-0.68,2.3803359771128525,2.794715564073182,-0.9404389696191477,0.3399625632649508,-0.6487446933315332,0.23451698193540277,-0.7239696872508441
0.27,0.77,0.52,1.077995348089355,1.1936528564496978,0.3682662016394522,0.9297203906175503,0.32444664310023424,0.8190940640624557,0.4730954343455864
-0.64,-0.74,-0.32,1.8710894408778294,3.882308258719508,-0.7379858458008716,-0.6748161908235251,-0.7049608514951952,-0.6446180495093915,-0.29580021654129485
0.47,0.76,-0.43,1.9952937572646943,0.9876158259922152,0.5506815306470256,0.8347154316317921,0.5018062527298653,0.7606309627831425,-0.411862869383489
-0.69,-0.21,0.69,0.8152254746451819,3.3738946857551317,-0.973139003977366,-0.23021832884881296,-0.7083286381761286,-0.1675713692393082,0.6857042923526253
-0.02,0.35,-0.96,2.857804333032745,1.968506645492645,-0.3873083872254468,0.921950222726164,-0.10844419610784445,0.25814093898459767,-0.9600016208062743
-0.38,0.82,-0.22,1.6988004410719162,2.011529249626131,-0.4266024637550053,0.9044392394838691,-0.42311228118343447,0.8970397086820399,-0.1276548415039228
0.39,0.63,-0.71,2.2423767839598923,1.0272257958491924,0.5171951832582106,0.8558674794701023,0.4048806870921929,0.6700066519658895,-0.6222240075255963
0.63,-0.68,-0.2,1.8042844448021642,5.490598452065145,0.7020053817043318,-0.7121716394649225,0.6829566487795526,-0.6928470477875283,-0.23137239303752177
-0.8,-0.08,-0.6,2.2684972420095564,3.272855762370494,-0.991397360743978,-0.13088648940923842,-0.7597288901770619,-0.10030110153150967,-0.6424575491516119
-0.78,-0.04,-0.65,2.22997958304063,3.1750443221895783,-0.9994405451066918,-0.03344543013385759,-0.7900504822865712,-0.026438369282602247,-0.6124714263281458
0.07,0.85,-0.66,2.1723858257690902,1.468566217079216,0.10205213500853647,0.9947790517196266,0.08413556358673556,0.8201327307234494,-0.5659536296694645
0.3,-0.88,-0.47,2.0054144884366187,5.030574015633934,0.3128432146317428,-0.9498047815519131,0.28375845840936215,-0.8615022733360743,-0.42106409288600966
-0.88,0.15,0.42,1.120370692594931,2.9268625301302458,-0.9770339360937975,0.21308375752520692,-0.8795864126128973,0.19183118512444375,0.43534875578152893
-0.59,0.78,0.01,1.583593525090474,2.2622252683078568,-0.6376385974302539,0.7703356535090263,-0.6375863856532868,0.7702725760957505,-0.012796849002569555
0.22,0.95,-0.06,1.6732989409495642,1.3753147579935574,0.1942389544263892,0.9809542438785527,0.19321943399781014,0.9758054162703682,-0.10232321292345842
0.23,0.59,0.8,0.6196048758317597,1.277917750637315,0.2887094145406793,0.9574167712942876,0.16765746388025735,0.5559848749892691,0.8141079741584695
0.44,0.56,0.81,0.7273030672457682,0.8228437331732708,0.6801392679418159,0.7330829258709896,0.4521957116775248,0.48739570115694747,0.7469701927347465
0.96,0.13,-0.24,1.8022622581650214,0.1743261424060069,0.9848436394124453,0.17344453265770418,0.9585789916657806,0.16881896635302943,-0.22940460617980168
-0.92,-0.44,0.02,1.5344708665754796,3.490775446254953,-0.9396526177499406,-0.3421300307714656,-0.9390327317520392,-0.34190432862204295,0.036317471935871704
-0.32,0.7,-0.69,2.2786270196200014,1.835294120477285,-0.26142455959065286,0.9652239116613477,-0.1986236142318378,0.7333521463223065,-0.6501871187234858
0.12,0.03,0.96,0.2866623541732452,5.9378230158019445,0.9409528651086309,-0.33853759856751336,0.2660566429153221,-0.09572230482032612,0.959192943635697
0.14,0.05,0.94,0.22821192245732863,0.5781695797273592,0.8374643622209487,0.546491941395168,0.18946472898352198,0.12363624321102398,0.9740724797651688
-0.17,-0.93,0.25,1.2922093579114453,4.6527015580825175,-0.05965198832839611,-0.9982192345814965,-0.057352104597856876,-0.9597328698942621,0.2749973718832975
-0.19,0.41,-0.93,2.7123220719137713,1.9200657281309368,-0.34221141155250706,0.9396229827985482,-0.14243101606889122,0.39107829734411165,-0.9092695810418459
0.43,0.08,0.84,0.4372847072395042,0.5578591669224913,0.8483903495728131,0.529371150282786,0.3592773906730104,0.2241787470436641,0.9059048768635293
-0.27,0.89,-0.33,1.9210948101584866,1.89785303197184,-0.32125714729424804,0.9469919985471692,-0.3017473040915134,0.8894814791345778,-0.343178179303503
0.11,0.67,-0.71,2.282252535272233,1.4563995770819373,0.11414740186244286,0.9934638245291341,0.08645659668859187,0.7524612895309502,-0.6529374125032549
0.87,0.03,-0.6,2.2376101667137123,6.26046905360598,0.9997419970068105,-0.022714299919530022,0.7855935069879948,-0.017848811579373066,-0.6184854579563761
0.76,-0.58,-0.08,1.7020623439209763,5.56353822709112,0.7520383922965351,-0.6591193037015701,0.7455685910244981,-0.6534488871999734,-0.1308893727346176
1.0,0.15,-0.03,1.490320645263807,0.18311201128090873,0.9832817875658276,0.18209043423900817,0.9800994743152999,0.18150111304034383,0.08038884507187277
-0.41,-0.55,0.72,0.7728118030773614,3.9886393751363936,-0.662199004756587,-0.7493280176927763,-0.4623149685524801,-0.523144185428772,0.7159504390000654
-0.76,0.63,0.26,1.1829379513392588,2.4822009131401894,-0.7903650195145582,0.6126362182631322,-0.7316576219008937,0.567130310018109,0.3782067368161127
0.86,-0.46,-0.01,1.6904117078822698,5.8026335143887895,0.8867399813381985,-0.46226854262033806,0.8804038747940239,-0.45896545174848785,-0.11933034546574994
0.95,0.14,0.02,1.4376320450830182,0.20861591514241712,0.9783185040205087,0.20710602282665264,0.9696571874902848,0.20527245756989268,0.1327710695582715
-0.77,-0.17,-0.58,2.2073514817799538,3.4387873057564,-0.9561617657742929,-0.292838996158958,-0.7688958014289762,-0.23548596346452288,-0.594428807811397
0.93,0.06,-0.47,2.091425862584281,6.274501946930287,0.9999622998642762,-0.008683251127738614,0.8674734988018681,-0.00753277422336528,-0.4974263625793722
0.03,-0.12,-0.95,2.875498645569265,4.9955828737656285,0.27942374240403967,-0.9601678874972444,0.07347864490127416,-0.25249048146023473,-0.9648053925613451
-0.98,0.01,0.24,1.4349103995829657,3.0012351043792886,-0.9901660393879101,0.13989715666467148,-0.9810383968747886,0.1386075434242228,0.13546812452842127
0.95,0.23,0.11,1.3880375443361133,0.3308744511157561,0.9457586220741718,0.32487017218015546,0.9300080013090228,0.319459799215544,0.1817430994188251
0.67,0.69,-0.07,1.737008898172168,0.7471475313352015,0.7336302427212011,0.6795488701814105,0.7235196900494287,0.6701836419711776,-0.16544831260858195
-0.66,0.69,-0.41,1.969376362159783,2.39395329598053,-0.7332959340157721,0.6799096066065962,-0.675815084352812,0.6266135496276202,-0.3881100761179438
-0.41,-0.39,-0.91,2.6586257275261858,3.860770636443143,-0.7523475005843182,-0.6587664520636499,-0.3493967905975844,-0.3059369293120961,-0.8856209561675884
0.81,-0.49,0.34,1.2420600329891713,5.726088560166022,0.8487937060599928,-0.5287241667948822,0.8033417225214179,-0.5004115603817649,0.32284725040273876
0.5,0.07,-0.81,2.614971407876978,6.203972082140788,0.9968642726588715,-0.0791304106920929,0.5010391837108595,-0.0397721510011812,-0.8645102153191105
0.38,0.88,-0.4,1.9937222455681676,1.2453438756504651,0.31973751881488416,0.9475061577964027,0.2915660725818476,0.8640232469426208,-0.4104303279022248
0.93,0.44,0.01,1.5256192129400072,0.4155562569032933,0.9148919017456428,0.403698907752103,0.9139584263265456,0.40328700880930546,0.0451617478885345
-0.8,-0.52,-0.38,1.992212596041786,3.787077936620106,-0.7988079214604973,-0.6015861572642442,-0.7289206367209814,-0.548953700902009,-0.40905322346641737
-0.41,0.77,0.07,1.5207131438345094,2.0508780975853087,-0.46185170427349476,0.8869571597657174,-0.46127258820181943,0.8858450037611926,0.05006224810101667
0.19,0.16,-0.99,2.9670689769988665,0.8023942547951497,0.6949871808083137,0.7190221265803385,0.12067692743039203,0.12485033305112683,-0.9848093589741028
0.15,0.15,0.98,0.21492087556799275,0.4775368542029332,0.8881296603281267,0.4595929791080869,0.18941152361287286,0.09801745207167142,0.9769932721426631
-0.82,-0.3,-0.43,2.087796839377744,3.520463499556294,-0.9290828698131992,-0.36987162775707727,-0.8076569967013502,-0.321531499229324,-0.49427489384218
-0.27,0.83,0.46,1.1080870257977402,1.8527384985933788,-0.27822166094882755,0.9605168959361806,-0.2489656576275663,0.859515106924487,0.44637415056280005
0.44,0.67,0.58,0.8606411536922426,1.1195089081515794,0.4361244257118283,0.8998863735480874,0.3306960209591537,0.6823484893376476,0.6519514405386442
-0.95,0.12,-0.24,1.8321970333111373,3.126593010847946,-0.9998875074679667,0.014999080288365331,-0.9659202647888767,0.014489545569396576,-0.25843392799587805
0.95,0.48,0.08,1.5402889992677313,0.3497221870650976,0.939467938042009,0.342636824336054,0.9390307919366054,0.3424773911640838,0.0305025955675034
0.22,-0.23,-0.9,2.7605197072140433,5.331048864680854,0.5799439478196033,-0.8146563799464245,0.2156908178421287,-0.3029842823803545,-0.9282661233337431
-0.91,0.37,0.17,1.4896883308202868,2.624251198789792,-0.8691370896154604,0.49457124810765857,-0.8662798442794005,0.49294536951049717,0.0810190969674241
-0.85,0.2,0.41,1.124023053052377,2.869216138569877,-0.9631342840942548,0.2690210973181234,-0.8685987312747087,0.24261558089628155,0.43205777846756477
0.51,-0.05,0.92,0.47425889296860935,6.171859477573906,0.9938096770781415,-0.11109602038705103,0.45385226846157395,-0.05073524844108743,0.8896314141136792
-0.32,0.07,0.97,0.3233260177688062,2.7905733650264737,-0.9390227131141626,0.3438551210258719,-0.2983481638774188,0.10925033288885337,0.9481839156380198
-0.16,-0.46,0.85,0.5847239751986716,4.316149683065033,-0.3859517601784094,-0.9225189639325512,-0.2130334982310783,-0.5092020877951559,0.8338644748497706
-0.87,0.19,0.54,1.0982033214583167,2.9649831246524103,-0.9844450314323995,0.1756928572482732,-0.8765409523216744,0.15643533106611296,0.4551966015879827
0.76,0.59,-0.08,1.6649475959362035,0.643291058132697,0.8001260127469136,0.5998319462363819,0.7965822885648479,0.5971753159816601,-0.09401223073086751
-0.24,-0.1,-1.0,3.0656670461793825,4.162241999185894,-0.5228125283605336,-0.8524476876555337,-0.03965673162420258,-0.06466044201166368,-0.9971190354595295
0.47,0.87,-0.25,1.8670395808543878,1.095400558461971,0.4576903652506388,0.8891116519069677,0.4377533452317568,0.8503818945231013,-0.29192917326931744
0.09,-0.88,0.42,1.1019530025684956,4.682672218356253,-0.02971238847907012,-0.9995584895196823,-0.02650617022479277,-0.8916976664972108,0.45185472721157094
-0.82,-0.12,0.51,0.9441254131199169,3.4344405677049035,-0.9574256232645539,-0.2886800580512629,-0.775499762363838,-0.2338263265344776,0.5864515048944992
0.23,-0.62,-0.81,2.4648163097141005,5.023551917989405,0.3061659344301922,-0.9519781618264609,0.19174656097273673,-0.5962078667931989,-0.7795956874746242
0.1,0.29,0.94,0.2857519826884936,1.2703376239223403,0.2959583911478367,0.955200832657292,0.08342446145958649,0.26925107526475905,0.9594499558074663
0.14,-0.9,0.33,1.1904997389872074,4.895394810439688,0.18198602714710033,-0.9833011166083434,0.16898395977590094,-0.9130487595195043,0.371195883703404
-0.78,0.4,-0.49,2.029050080912054,2.6753009681675373,-0.8932415989234115,0.44957696332524344,-0.8010826238092795,0.4031924776218065,-0.44238270289425835
0.83,0.12,-0.46,2.0735460261925702,0.1672547518784249,0.986045499980262,0.16647604022403656,0.8640331860848609,0.14587645645606118,-0.481836811374834
0.61,0.13,-0.71,2.350532865953486,0.34722975544158285,0.9403190179270764,0.3402942028960509,0.6686597251944433,0.24198279930076005,-0.7030920969158022
-0.8,0.49,0.22,1.3400364415505688,2.660266410112041,-0.8863817112618749,0.4629551403110999,-0.8628862823547321,0.45068353153558655,0.22871733237042302
-0.38,0.1,0.92,0.39224599712860686,2.6036692639178542,-0.8587744913543799,0.5123537576704461,-0.3282792570691367,0.1958548054441775,0.9240528256342053
1.0,-0.21,-0.07,1.6281816892896641,6.1570293653973565,0.9920528876400314,-0.12582157257432167,0.9904198811722595,-0.12561445917909947,-0.05735387191698216
0.19,0.63,-0.72,2.3812722294377355,1.2655096162588715,0.3005666408340818,0.9537608161471701,0.20713660201868467,0.6572877616992375,-0.7246152264647491
-0.33,0.84,-0.32,1.9631727878945422,2.0477451642592817,-0.4590706645766292,0.8883997551357001,-0.4241826464849192,0.8208839909593303,-0.38238534988638456
-0.71,0.62,-0.37,2.006977594366465,2.450561322061587,-0.7705891240827428,0.6373322538875553,-0.6984401060094039,0.5776598618599751,-0.42248136327356206
0.17,0.36,-0.87,2.6416416239879297,1.0370103950035097,0.508796239148585,0.8608869769187218,0.24390804489403228,0.4126942049853855,-0.8776060384976001
-0.32,0.88,-0.4,1.904753864747597,1.925614300637717,-0.34741968329112766,0.9377097438236912,-0.32822562329997707,0.885903648939435,-0.32778447950617823
-0.78,0.46,-0.32,1.8960569055725973,2.5557156649324853,-0.8332274927464803,0.5529303259285152,-0.7895392831919257,0.5239388006145718,-0.31955571268144195
0.37,0.57,0.75,0.6839059824572497,1.0305469815691777,0.5143498412329537,0.857580457347085,0.3249792967730817,0.5418411198240646,0.7751107388861782
0.21,0.84,-0.52,2.1207177104181403,1.3622528304840982,0.20703517360062001,0.9783334998313005,0.1765110693209281,0.8340934982421351,-0.5226202049264648
-0.41,0.61,-0.69,2.4438758735150223,2.2971506689152252,-0.6641485584721181,0.7476006235145926,-0.4266953295339997,0.48031075328122497,-0.7663110830702462
0.11,-0.96,0.25,1.3497364304507486,4.829020693481692,0.11636747019865135,-0.9932062282726413,0.11353573768331975,-0.9690371510706682,0.2192638504486027
-0.82,0.21,0.42,1.0156262859873757,2.965558209390435,-0.9845459069185788,0.1751266889136923,-0.8366777705105781,0.14882455618123364,0.5270878103417943
0.21,0.55,0.78,0.6091685403010595,1.2861183773271807,0.2808483771742459,0.959752149796286,0.16069744153888116,0.5491565111947074,0.8201240506748446
0.17,0.93,-0.19,1.9588320299100328,1.379001236474884,0.190621376041874,0.9816636343452386,0.17644945407450843,0.9086809462909612,-0.3783708868353526
0.0,-0.16,1.0,0.20660207183407803,4.638533082512619,-0.07378877263253865,-0.9972738926861484,-0.015136691161875836,-0.20457620284004158,0.9787335990003719
0.07,-0.26,-0.97,2.84081402976802,4.974727126254737,0.25933940784970666,-0.9657862452614261,0.07683292118653896,-0.2861276621261417,-0.9551061004873602
0.07,-0.49,-0.92,2.7726458648302437,4.833093379396332,0.12041151095365367,-0.9927240643954685,0.04342439982407181,-0.3580093493210865,-0.9327076858794568
-0.39,-0.82,-0.41,1.942029482326265,4.136794776783261,-0.5443333457346631,-0.8388690056983318,-0.5072537440285556,-0.7817258435925608,-0.3627648613475566
0.09,0.57,0.77,0.6731193225154661,1.2303243131072221,0.3339320480805909,0.9425971500406215,0.20818257367485543,0.5876414131616438,0.7818808000939144
0.71,-0.03,-0.64,2.3218078392965102,6.233542285423117,0.9987680382335435,-0.04962263398005982,0.7300984457177402,-0.0362740962409436,-0.682378523623394
-0.06,0.08,1.0,0.06860537760133911,2.2030551821477884,-0.5909684706189618,0.8066946552037426,-0.04051181813692833,0.055300187384645774,0.99764757397914
-0.92,0.32,-0.43,2.0205198681950773,2.9511994993951363,-0.9819299085581201,0.18924495945478143,-0.8842939841192962,0.17042782556292616,-0.43471658114720546
-0.79,0.68,0.26,1.2553421259397834,2.461911298576571,-0.7777730410170839,0.6285452224518436,-0.7393942673689762,0.5975300116539305,0.31024829178377233
0.12,0.56,0.9,0.5247104290702462,1.2773527575411499,0.2892503022973299,0.9572534996650068,0.14490352882288196,0.4795480211354419,0.8654690420574025
0.6,0.23,-0.74,2.393300903016323,0.25429031908826794,0.9678420657447828,0.2515586130007707,0.6585079909528407,0.17115742611016352,-0.7328522097521424
-0.42,0.93,0.2,1.303201663201995,1.9802437405200275,-0.3981024787731345,0.9173409488269266,-0.383933886775097,0.8846924969331414,0.2644124740929794
-0.27,0.92,-0.36,1.8751175875905395,1.8904200589531366,-0.3142093715946899,0.9493537121653183,-0.29977162491323706,0.905731434644518,-0.29964569276674174
-0.23,0.91,0.37,1.266429919060897,1.8230416095651392,-0.2495788161751151,0.9683544880448627,-0.2381074311700729,0.9238460344670998,0.2996887649228836
0.23,0.86,0.65,0.8840019829595323,1.2228936332811062,0.3409269022651048,0.9400898081097995,0.26363283051678815,0.7269550610566115,0.6340615663150422
-0.85,0.17,-0.36,2.0713020863291214,2.933828478761025,-0.9784945496818075,0.206272674494216,-0.8584723843660568,0.18097126321265336,-0.4798693230162497
0.04,-0.14,-1.0,3.136556519801376,1.915521352751492,-0.33793789314305245,0.9411684123354517,-0.0017018932479377306,0.004739830006124631,-0.9999873187050354
-0.91,0.02,0.45,1.0877160380674786,3.11936035295894,-0.9997528725836605,0.02223046919700719,-0.8853494556529183,0.019686598900802155,0.46450918096287425
-0.38,0.16,0.83,0.5584013309552637,2.559028880277637,-0.8350548933055676,0.5501666339995793,-0.442438001901935,0.29149535942042015,0.8481032189004964
-0.76,-0.65,0.11,1.5140878969169866,3.8422555450769527,-0.7644149728495866,-0.6447245530328171,-0.7631861817790475,-0.6436881633729302,0.05667804050161962
0.93,0.52,-0.19,1.8722558388112511,0.4076853502838908,0.9180410061769252,0.3964854486329337,0.8766411726074298,0.37860560287910827,-0.2969142164969837
0.15,-0.86,0.35,1.1786929638334187,4.994593759669851,0.2784738902804252,-0.9604437997259838,0.25733976607760145,-0.8875531652295126,0.38213299214566515
0.59,-0.76,0.48,1.039115337240686,5.3628084617777905,0.6055202948213831,-0.7958298640786392,0.5219318849228608,-0.6859703705868259,0.5069829959454688
-0.48,-0.24,0.84,0.5953024040624353,3.418931907116634,-0.9617873478319299,-0.2737975484740913,-0.5393310694396644,-0.1535344844797174,0.827978960851431
0.35,0.75,-0.55,2.179602343894112,1.1605335805890111,0.3988502842390732,0.917016058072273,0.3271894229854171,0.7522570918595215,-0.5718884062765446
0.51,-0.07,0.88,0.5011076333675123,5.843614166775738,0.9049342482401251,-0.42555141447547734,0.43472795509092677,-0.20443374373414805,0.8770509959433954
0.88,0.34,-0.29,1.8884137892815986,0.5394043752007348,0.8580147613483617,0.5136250279224269,0.8150987419054373,0.4879346287851772,-0.3123040809474713
-0.79,0.65,-0.16,1.7954656510152642,2.4043118951433704,-0.7402993779603511,0.6722773467784834,-0.7216940478780411,0.6553815579718864,-0.22278400913833724
-0.77,-0.09,-0.67,2.3306424049079304,3.1797701680426007,-0.9992713272063091,-0.03816824103022764,-0.7244137966997161,-0.02766976260127252,-0.6888098688235323
0.5,0.07,-0.83,2.535594822608931,0.18162050716382921,0.9835522824009562,0.1806236634106113,0.5602141787577658,0.10288007976025858,-0.8219341598372006
-0.42,0.83,0.44,1.2171782206944097,2.040493273894837,-0.4526160722310873,0.8917054957541213,-0.42461087206195997,0.8365320442736904,0.3462943058008063
0.2,-0.37,-0.95,2.796178916780934,5.255271738208911,0.516606418331791,-0.856222989961376,0.17491570377705912,-0.28990512228402865,-0.9409354476507192
-0.01,-0.74,-0.63,2.2056487453914944,4.727357365635898,0.014967826306638175,-0.999887975813118,0.012051483498974575,-0.8050690323678256,-0.5930586942856557
0.25,0.94,-0.38,1.8640180809463578,1.3182612620992131,0.24985941732023148,0.9682821239578857,0.23919482677144,0.9269535540825694,-0.28903796190029196
-0.93,0.12,-0.41,1.9615318981186463,3.1347118327779424,-0.999976327245878,0.006880766515772062,-0.9246072654501009,0.006362157322134597,-0.38086864878996707
0.03,0.95,0.3,1.1884825072543834,1.5056993443524989,0.06505101616827555,0.9978819395577188,0.060354586980559406,0.9258387626346933,0.3730682369667337
0.64,0.46,-0.77,2.3929340867854645,0.4579482444852225,0.8969614838074351,0.44210869315810136,0.6105227855576909,0.3009242155197178,-0.732602583143631
0.43,-0.55,-0.8,2.4443028132520133,5.423328837295696,0.6525462346743255,-0.7577489106639218,0.4190276570923918,-0.486582764297587,-0.7665853090688473
0.15,-0.01,-0.99,3.012846395730446,0.05766699834768141,0.9983377193845087,0.05763504189412994,0.1281774564622844,0.007399813639858563,-0.991723642156904
0.31,-0.57,-0.87,2.59633153958918,5.043435360956673,0.32503277114343115,-0.9457027533442112,0.1685754379948428,-0.49048056076652957,-0.8549918954089551
-0.65,-0.57,-0.63,2.195723472552991,3.8998365490860216,-0.7260447105098848,-0.6876474956986447,-0.5888264307486692,-0.557686068976576,-0.5850381892844573
-0.54,-0.68,0.6,1.0154277174460604,4.08243260955433,-0.5891095038123265,-0.8080532114396889,-0.5005699662379497,-0.6866077803044407,0.5272565456454266
-0.78,0.69,0.06,1.4739647440217603,2.5503955375212346,-0.8302740551337722,0.5573553564573699,-0.8263846232975622,0.5547444165465254,0.0966803324766809
-0.56,-0.01,0.78,0.6832498199545611,3.1537516300932906,-0.9999260805558924,-0.01215867690709295,-0.6312700038883146,-0.007675975422253523,0.775525152133807
-0.78,0.44,0.52,1.0955192745817437,2.6375411299049794,-0.8756329605990051,0.48297714056942825,-0.7785830402893557,0.42944684293012925,0.4575848101402944
0.42,0.94,0.27,1.3801820936595917,1.2271147729204546,0.33695562637928167,0.9415205286404253,0.3308527017383391,0.9244677525941066,0.18946203885222906
-0.04,0.89,-0.47,2.0954316776690955,1.6831326332024426,-0.11210018512227893,0.9936969097745805,-0.09702345579855437,0.8600512844604844,-0.5008974317390514
0.95,-0.01,0.28,1.2226054092356902,6.240278469341438,0.99907964284424,-0.042893673825236615,0.9391263778234571,-0.04031968904536622,0.3411978445879741
-0.38,0.26,-0.82,2.6031610878261833,2.6111108195403263,-0.8625633871908625,0.5059490123301223,-0.44231396571232834,0.2594456447088377,-0.858514014549238
-0.76,0.57,0.54,1.1092297576479395,2.5242423686076902,-0.8154151753373274,0.5788765773717187,-0.7300868068480582,0.51830057216879,0.4453512898329935
0.74,-0.45,0.59,0.915057780529059,5.849114249611657,0.9072611169616929,-0.4205677896004656,0.7190931830879989,-0.33334111302033453,0.6097447797289735
0.67,0.22,0.61,0.8651865408918443,0.4190441574698984,0.9134782779211382,0.40688749767746824,0.6953545076173963,0.3097293744598667,0.6484981290126195
0.43,-0.1,0.92,0.4297790571055069,5.791689459668919,0.8816278871733072,-0.47194519656240846,0.36734785889215565,-0.1966453874632918,0.9090578321299264
0.54,0.9,-0.46,1.9084078244008569,1.1569592773041653,0.4021254229866919,0.9155845914975711,0.3794248438165026,0.8638984773694824,-0.33123437124415767
-0.38,0.07,-0.96,2.750092410837231,3.2328396558240793,-0.995839879928971,-0.09112043427822608,-0.3799881746585273,-0.03476933209176666,-0.924337644297566
0.18,-0.02,1.0,0.12241355382687723,0.4888071188710204,0.8828936314533031,0.4695730353621245,0.10780842266848513,0.05733864926255385,0.9925168126044411
0.27,0.37,-0.87,2.679468035147254,0.7833459575794228,0.708556419811474,0.7056541645480073,0.31591049848702774,0.3146165254435511,-0.8951072555082462
-0.49,0.76,0.52,1.0381791312797048,2.073429305817851,-0.48173453058413157,0.8763172040094195,-0.4150051631799216,0.7549306540395245,0.5077897420443452
0.64,0.61,0.61,1.128028967125458,0.80769918950085,0.6911630540085473,0.7226988534469789,0.6245138361972297,0.653008621864112,0.42844160415318294
0.13,0.93,-0.29,1.91552381480929,1.3700090857206584,0.19944081781842402,0.9799098735026187,0.18770723192120856,0.9222594045663128,-0.337940210353057
0.63,-0.68,-0.03,1.6567577470682313,5.437605756754902,0.6632976840688499,-0.748355652286331,0.6608485181719982,-0.745592417638725,-0.08585559265135756
-0.78,-0.04,0.6,0.8362035930135834,3.208721791348114,-0.9977476854269167,-0.06707873154160221,-0.7404323481657336,-0.04977938153379502,0.6702849774266844
-0.77,0.55,-0.21,1.8563068640674085,2.4196072826972137,-0.7504951251712522,0.6608759846553561,-0.720113571185918,0.6341223939497058,-0.28164735767508603
0.85,-0.43,0.13,1.3693037981633187,5.740585207608045,0.8563689788226984,-0.5163643792034545,0.8390437494680818,-0.505917794236595,0.2001318863982477
-0.06,-0.31,-0.97,2.9043869099480286,4.242192020290799,-0.4530618799672145,-0.8914790703771869,-0.10646389422738098,-0.20948646895966808,-0.971998384025792
0.91,0.06,-0.25,1.9863152362996277,0.10412761190808507,0.9945836168282138,0.10393954558736913,0.9099514914510527,0.09509501557002546,-0.40366473863806984
-0.84,0.43,0.42,1.0873205525933956,2.7311647544404876,-0.9169501742681132,0.3990017267001196,-0.8118534972215761,0.35326995545586015,0.4648593740275774
-0.25,-0.66,-0.81,2.4600866158015897,4.148359287437714,-0.5345960538180381,-0.8451077204961397,-0.3367759286448306,-0.5323869028630681,-0.7766248512282377
0.41,0.68,0.52,0.8946801728740019,1.128861661707937,0.42768905829892917,0.9039259203117118,0.33360130756859363,0.7050703381575999,0.6257683164229814
0.47,0.96,0.06,1.5678198140330597,1.2090669263310052,0.35389224607398734,0.9352862012072606,0.3538906783982795,0.9352820580663079,0.0029765083667061543
0.85,0.5,0.09,1.3534894404093758,0.6270675716401987,0.8097516564655949,0.5867727454911528,0.7907076147828472,0.5729728050597761,0.21560063215666225
0.01,1.0,0.04,1.4659770993590986,1.5769188086210546,-0.006122443576245167,0.9999812576666903,-0.006088840500348485,0.9944928532938008,0.10462739014673167
0.95,-0.02,0.39,1.1515468110299991,0.006847619333406967,0.9999765551463431,0.006847565819512269,0.9133732865322356,0.006254530333862093,0.4070750794381869
0.82,0.41,0.35,1.3264693317548726,0.3810852507263194,0.9282615470704695,0.37192808475609707,0.900692501103987,0.3608819496477037,0.24190336267509077
-0.41,-0.49,-0.75,2.4301009856974822,4.089374590671823,-0.5834858638700199,-0.8121232952353089,-0.3809954208505469,-0.530287494196494,-0.7573887131385826
0.59,-0.85,0.21,1.2869718791094802,5.347249276441889,0.5930650368773641,-0.8051545578543604,0.569337397187043,-0.7729415355787976,0.28002912480914144
0.37,-0.45,-0.84,2.5158424273488587,5.387690624869394,0.6251327842405934,-0.780518418788182,0.36614371873575396,-0.45715394169259777,-0.8105239359977435
0.68,0.69,-0.18,1.662138125598687,0.7572556548486452,0.7267239170710206,0.6869296531355685,0.7236943776939455,0.6840660065917169,-0.0912148360730557
-0.28,-0.43,-0.77,2.601346108272459,4.516054031735547,-0.19507601018017445,-0.9807881270958496,-0.10033684645801684,-0.5044658624367513,-0.8575818974761565
0.6,0.74,0.39,1.1873399350098155,0.9391364871662371,0.5904851418391367,0.8070485098599802,0.5476023656353469,0.7484382618084623,0.37412807621414834
-0.58,-0.42,0.65,0.7271577437001302,3.8185500898922733,-0.7794822595594194,-0.6264243027151339,-0.5181600272974719,-0.41641490850367513,0.7470668042999629
-0.75,0.13,0.77,0.81253114532185,3.1004571564738113,-0.9991540547359885,0.04112389700202698,-0.7254158913948844,0.029857185946404893,0.6876629501137363
-0.92,0.01,-0.37,1.8941919037796502,3.141685276078412,-0.9999999957105373,-9.262248848629821e-05,-0.9481618087846209,-8.78211065940066e-05,-0.31778794289546225
0.53,-0.37,-0.77,2.3978683327765355,5.607014709202336,0.7799749128633997,-0.6258107823485722,0.528069162890238,-0.4236948785304999,-0.7359521785492779
0.59,-0.71,0.28,1.289932788784228,5.338677131701021,0.5861414304256696,-0.810208753062166,0.5631743204108893,-0.7784618868612851,0.27718545332340505
-0.97,-0.23,0.26,1.3244594752370098,3.450082450024239,-0.9527931843506205,-0.30362007156149007,-0.9240304507990659,-0.29445444846230817,0.2438530372516055
